work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2022,Data Scientist,Data Science and Research,USD,138938,138938,United States,Senior,Full-time,In-person,United States,M
2022,BI Analyst,BI and Visualization,USD,76000,76000,United States,Entry-level,Full-time,Hybrid,United States,L
2022,Data Analyst,Data Analysis,USD,166700,166700,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,119000,119000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,100000,100000,United States,Senior,Full-time,In-person,United States,M
2022,Analytics Engineer,Leadership and Management,GBP,84000,103432,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2022,Analytics Engineer,Leadership and Management,GBP,75000,92350,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2022,Data Analyst,Data Analysis,USD,80000,80000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,52500,52500,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,236000,236000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,182000,182000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,180000,180000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,140000,140000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,225000,225000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,156400,156400,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,135000,135000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,100000,100000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200,United States,Senior,Full-time,In-person,United States,M
2022,Research Engineer,Data Science and Research,USD,240000,240000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,125404,125404,China,Entry-level,Part-time,Hybrid,United States,S
2022,Data Engineer,Data Engineering,USD,300000,300000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,195000,195000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,175000,175000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,155000,155000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,110000,110000,United States,Senior,Full-time,In-person,United States,M
2022,Data Operations Analyst,Data Quality and Operations,USD,123000,123000,United States,Senior,Full-time,In-person,United States,M
2022,Data Operations Analyst,Data Quality and Operations,USD,92250,92250,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,170000,170000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,150000,150000,United States,Senior,Full-time,In-person,United States,M
2022,ML Engineer,Machine Learning and AI,USD,180000,180000,United States,Mid-level,Full-time,Remote,United States,M
2022,ML Engineer,Machine Learning and AI,USD,100000,100000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,97000,97000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,90000,90000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,200000,200000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,160000,160000,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,210000,210000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,260000,260000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,180000,180000,United States,Senior,Full-time,In-person,United States,M
2022,Analytics Engineer,Leadership and Management,USD,210000,210000,United States,Executive,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,USD,157000,157000,United States,Executive,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,180000,180000,United States,Entry-level,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,100000,100000,United States,Entry-level,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,80000,80000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,52500,52500,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,128000,128000,United States,Senior,Full-time,In-person,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,81500,81500,United States,Senior,Full-time,In-person,United States,M
2022,Data Operations Engineer,Data Quality and Operations,USD,105000,105000,United States,Senior,Full-time,In-person,United States,M
2022,Data Operations Engineer,Data Quality and Operations,USD,70000,70000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,175000,175000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,122500,122500,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,171000,171000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,117000,117000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,202800,202800,United States,Senior,Full-time,In-person,United States,L
2022,Data Scientist,Data Science and Research,USD,104300,104300,United States,Senior,Full-time,In-person,United States,L
2022,Data Analyst,Data Analysis,EUR,48000,50432,Spain,Senior,Full-time,In-person,Spain,M
2022,Data Analyst,Data Analysis,EUR,35000,36773,Spain,Senior,Full-time,In-person,Spain,M
2022,Data Engineer,Data Engineering,USD,197000,197000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,99000,99000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,160000,160000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,110000,110000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,30000,30000,Mexico,Mid-level,Full-time,Remote,Mexico,L
2022,Analytics Engineer,Leadership and Management,USD,78000,78000,Brazil,Mid-level,Full-time,Remote,Brazil,M
2022,Analytics Engineer,Leadership and Management,USD,48000,48000,Brazil,Mid-level,Full-time,Remote,Brazil,M
2022,Data Engineer,Data Engineering,USD,170000,170000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,150000,150000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,95000,95000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,78000,78000,Brazil,Mid-level,Full-time,Remote,Brazil,M
2022,Data Engineer,Data Engineering,USD,42000,42000,Brazil,Mid-level,Full-time,Remote,Brazil,M
2022,Data Architect,Data Architecture and Modeling,USD,345600,345600,United States,Senior,Full-time,In-person,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,230400,230400,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,145000,145000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,115000,115000,United States,Senior,Full-time,In-person,United States,M
2022,BI Analyst,BI and Visualization,USD,78000,78000,Brazil,Mid-level,Full-time,Remote,Brazil,M
2022,BI Analyst,BI and Visualization,USD,48000,48000,Brazil,Mid-level,Full-time,Remote,Brazil,M
2022,Data Analyst,Data Analysis,USD,175950,175950,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,130050,130050,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,205600,205600,United States,Senior,Full-time,In-person,United States,L
2022,Data Engineer,Data Engineering,USD,105700,105700,United States,Senior,Full-time,In-person,United States,L
2022,Data Analyst,Data Analysis,USD,236600,236600,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,89200,89200,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,84000,84000,Brazil,Mid-level,Full-time,Remote,Brazil,M
2022,Data Scientist,Data Science and Research,USD,54000,54000,Brazil,Mid-level,Full-time,Remote,Brazil,M
2022,Data Scientist,Data Science and Research,USD,80000,80000,United States,Entry-level,Full-time,Remote,United States,L
2022,Marketing Data Analyst,Data Analysis,USD,200000,200000,United Kingdom,Senior,Full-time,Remote,United Kingdom,S
2022,Data Scientist,Data Science and Research,CAD,96000,73742,Canada,Entry-level,Full-time,Remote,Canada,L
2022,Data Science Lead,Data Science and Research,USD,165000,165000,United States,Senior,Full-time,Hybrid,United States,S
2022,Data Scientist,Data Science and Research,GBP,27000,33246,United Kingdom,Entry-level,Full-time,Hybrid,United Kingdom,L
2022,Data Engineer,Data Engineering,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,169000,169000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,110600,110600,United States,Senior,Full-time,In-person,United States,M
2021,Data Engineer,Data Engineering,AUD,100000,75050,Australia,Mid-level,Full-time,Hybrid,Australia,L
2022,Data Engineer,Data Engineering,USD,225000,225000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,184100,184100,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,225000,225000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,156400,156400,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,108000,108000,United States,Entry-level,Full-time,In-person,United States,S
2022,Data Scientist,Data Science and Research,USD,155000,155000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,38000,38000,United States,Senior,Full-time,Remote,United States,M
