Job Title,Employment Type,Experience Level,Expertise Level,Salary,Salary Currency,Company Location,Salary in USD,Employee Residence,Company Size,Year
Data Architect,Full-Time,Senior,Expert,160000,United States Dollar,United States,160000,United States,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,108000,United States Dollar,United States,108000,United States,Large,2022
Machine Learning Manager,Full-Time,Senior,Expert,200000,United States Dollar,United States,200000,United States,Medium,2022
Machine Learning Manager,Full-Time,Senior,Expert,150000,United States Dollar,United States,150000,United States,Medium,2022
Data Manager,Full-Time,Executive,Director,164000,Canadian Dollar,Canada,125976,Canada,Large,2022
Data Engineer,Full-Time,Senior,Expert,188700,United States Dollar,United States,188700,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,160395,United States Dollar,United States,160395,United States,Medium,2022
Applied Scientist,Full-Time,Senior,Expert,191475,United States Dollar,United States,191475,United States,Medium,2022
Applied Scientist,Full-Time,Senior,Expert,141525,United States Dollar,United States,141525,United States,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,72000,Euro,Germany,75648,Germany,Small,2022
Lead Data Scientist,Full-Time,Senior,Expert,156868,United States Dollar,United States,156868,United States,Large,2022
BI Analyst,Full-Time,Senior,Expert,200000,United States Dollar,Nigeria,200000,Nigeria,Small,2022
Lead Machine Learning Engineer,Full-Time,Senior,Expert,66000,Euro,Portugal,69344,Portugal,Large,2022
Data Analyst,Contract,Senior,Expert,90000,United States Dollar,United States,90000,United States,Medium,2022
Research Scientist,Full-Time,Mid,Intermediate,120000,Euro,Germany,126080,Germany,Small,2022
Research Scientist,Full-Time,Mid,Intermediate,80000,Euro,Germany,84053,Germany,Small,2022
Analytics Engineer,Full-Time,Mid,Intermediate,108000,United States Dollar,United States,108000,United States,Medium,2022
Analytics Engineer,Full-Time,Mid,Intermediate,85000,United States Dollar,United States,85000,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,165000,United States Dollar,United States,165000,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,132000,United States Dollar,United States,132000,United States,Medium,2022
Analytics Engineer,Full-Time,Senior,Expert,130000,United States Dollar,United States,130000,United States,Medium,2022
BI Data Analyst,Full-Time,Mid,Intermediate,65000,Australian Dollar,Australia,45050,Australia,Large,2022
Data Analyst,Full-Time,Entry,Junior,56000,Australian Dollar,Australia,42028,Australia,Large,2021
Data Analytics Engineer,Full-Time,Mid,Intermediate,135000,United States Dollar,United States,135000,United States,Large,2022
Data Engineer,Full-Time,Senior,Expert,178800,United States Dollar,United States,178800,United States,Large,2022
Data Engineer,Full-Time,Senior,Expert,132100,United States Dollar,United States,132100,United States,Large,2022
Data Analyst,Full-Time,Entry,Junior,20000,United States Dollar,United States,20000,Costa Rica,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,140000,United States Dollar,Canada,140000,Canada,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,110000,United States Dollar,Canada,110000,Canada,Medium,2022
Data Engineer,Full-Time,Senior,Expert,85000,United States Dollar,United States,85000,United States,Medium,2022
ETL Developer,Full-Time,Senior,Expert,250000,United States Dollar,United States,250000,United States,Medium,2022
ETL Developer,Full-Time,Senior,Expert,63000,United States Dollar,United States,63000,United States,Medium,2022
Data Engineer,Full-Time,Executive,Director,187200,United States Dollar,United States,187200,United States,Medium,2022
Data Engineer,Full-Time,Executive,Director,116100,United States Dollar,United States,116100,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,229998,United States Dollar,United States,229998,United States,Large,2022
Data Engineer,Full-Time,Senior,Expert,154545,United States Dollar,United States,154545,United States,Large,2022
Data Scientist,Full-Time,Senior,Expert,215000,United States Dollar,United States,215000,United States,Large,2022
Data Scientist,Full-Time,Senior,Expert,159000,United States Dollar,United States,159000,United States,Large,2022
AI Scientist,Full-Time,Entry,Junior,50000,United States Dollar,United States,50000,United States,Medium,2022
Data Scientist Lead,Full-Time,Senior,Expert,183000,United States Dollar,United States,183000,United States,Large,2022
Data Analyst,Full-Time,Senior,Expert,99750,United States Dollar,United States,99750,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,68400,United States Dollar,United States,68400,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,236900,United States Dollar,United States,236900,United States,Large,2022
Data Scientist,Full-Time,Senior,Expert,159200,United States Dollar,United States,159200,United States,Large,2022
Data Science Manager,Full-Time,Senior,Expert,243225,United States Dollar,United States,243225,United States,Medium,2022
Data Science Manager,Full-Time,Senior,Expert,179775,United States Dollar,United States,179775,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,191475,United States Dollar,United States,191475,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,141525,United States Dollar,United States,141525,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,218000,United States Dollar,United States,218000,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,145300,United States Dollar,United States,145300,United States,Medium,2022
ML Engineer,Full-Time,Senior,Expert,195400,United States Dollar,United States,195400,United States,Large,2022
ML Engineer,Full-Time,Senior,Expert,131300,United States Dollar,United States,131300,United States,Large,2022
Data Specialist,Full-Time,Entry,Junior,105000,United States Dollar,United States,105000,Chile,Large,2022
Data Scientist,Full-Time,Senior,Expert,207000,United States Dollar,United States,207000,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,153000,United States Dollar,United States,153000,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,99000,United States Dollar,United States,99000,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,200000,United States Dollar,Puerto Rico,200000,Puerto Rico,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,135000,United States Dollar,Puerto Rico,135000,Puerto Rico,Medium,2022
Data Engineer,Full-Time,Senior,Expert,195700,United States Dollar,United States,195700,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,130500,United States Dollar,United States,130500,United States,Medium,2022
ML Engineer,Full-Time,Senior,Expert,130000,United States Dollar,United States,130000,United States,Medium,2022
ML Engineer,Full-Time,Senior,Expert,84000,United States Dollar,United States,84000,United States,Medium,2022
Data Operations Engineer,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,100000,United States,Medium,2022
Data Operations Engineer,Full-Time,Mid,Intermediate,60000,United States Dollar,United States,60000,United States,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,65000,British Pound Sterling,United Kingdom,80036,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,55000,British Pound Sterling,United Kingdom,67723,United Kingdom,Medium,2022
Data Engineer,Full-Time,Senior,Expert,141300,United States Dollar,United States,141300,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,102100,United States Dollar,United States,102100,United States,Medium,2022
Business Data Analyst,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,150000,United States,Large,2022
Data Scientist,Full-Time,Mid,Intermediate,83000,British Pound Sterling,United Kingdom,102200,United Kingdom,Medium,2022
Data Scientist,Full-Time,Entry,Junior,1800000,Indian Rupee,India,22892,India,Medium,2022
Data Analyst,Full-Time,Senior,Expert,144000,United States Dollar,United States,144000,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,113000,United States Dollar,United States,113000,United States,Medium,2022
AI Scientist,Full-Time,Entry,Junior,30000,Euro,Spain,31520,Portugal,Medium,2022
Data Architect,Full-Time,Senior,Expert,195400,United States Dollar,United States,195400,United States,Large,2022
Data Architect,Full-Time,Senior,Expert,131300,United States Dollar,United States,131300,United States,Large,2022
Machine Learning Engineer,Full-Time,Senior,Expert,195400,United States Dollar,United States,195400,United States,Large,2022
Machine Learning Engineer,Full-Time,Senior,Expert,131300,United States Dollar,United States,131300,United States,Large,2022
Data Engineer,Full-Time,Senior,Expert,80000,United States Dollar,United States,80000,United States,Medium,2022
NLP Engineer,Contract,Mid,Intermediate,60000,United States Dollar,United States,60000,India,Small,2022
Machine Learning Engineer,Full-Time,Senior,Expert,60000,Euro,Finland,63040,Finland,Small,2022
Business Data Analyst,Full-Time,Entry,Junior,50000,United States Dollar,American Samoa,50000,India,Large,2022
Analytics Engineer,Full-Time,Senior,Expert,190000,United States Dollar,United States,190000,United States,Medium,2022
Analytics Engineer,Full-Time,Senior,Expert,140000,United States Dollar,United States,140000,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,180000,United States Dollar,United States,180000,United States,Large,2022
Data Scientist,Full-Time,Senior,Expert,165000,United States Dollar,United States,165000,United States,Large,2022
Applied Machine Learning Scientist,Full-Time,Senior,Expert,108000,United States Dollar,United States,108000,United States,Large,2022
Machine Learning Research Engineer,Full-Time,Entry,Junior,20000,United States Dollar,France,20000,France,Medium,2021
Data Scientist,Full-Time,Senior,Expert,179400,United States Dollar,United States,179400,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,154000,United States Dollar,United States,154000,United States,Medium,2022
Machine Learning Scientist,Full-Time,Senior,Expert,193900,United States Dollar,United States,193900,United States,Medium,2022
Machine Learning Scientist,Full-Time,Senior,Expert,129300,United States Dollar,United States,129300,United States,Medium,2022
Data Science Manager,Full-Time,Executive,Director,222640,United States Dollar,United States,222640,United States,Medium,2022
Data Science Manager,Full-Time,Executive,Director,182160,United States Dollar,United States,182160,United States,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,100000,United States,Medium,2022
Analytics Engineer,Full-Time,Senior,Expert,122500,United States Dollar,United States,122500,United States,Medium,2022
Analytics Engineer,Full-Time,Senior,Expert,100000,United States Dollar,United States,100000,United States,Medium,2022
Data Engineer,Full-Time,Executive,Director,297500,United States Dollar,United States,297500,United States,Medium,2022
Data Engineer,Full-Time,Executive,Director,260000,United States Dollar,United States,260000,United States,Medium,2022
Machine Learning Developer,Full-Time,Entry,Junior,15000,United States Dollar,Thailand,15000,Thailand,Large,2021
Data Engineer,Full-Time,Senior,Expert,193000,United States Dollar,United States,193000,Spain,Medium,2022
Data Scientist,Full-Time,Entry,Junior,93000,United States Dollar,United States,93000,United States,Medium,2022
Data Scientist,Full-Time,Entry,Junior,73000,United States Dollar,United States,73000,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,136994,United States Dollar,United States,136994,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,101570,United States Dollar,United States,101570,United States,Medium,2022
Director of Data Science,Full-Time,Senior,Expert,55000,Euro,France,57786,France,Large,2022
Data Analyst,Full-Time,Mid,Intermediate,136000,United States Dollar,United States,136000,United States,Medium,2022
Data Analyst,Full-Time,Mid,Intermediate,112000,United States Dollar,United States,112000,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,172000,United States Dollar,United States,172000,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,164000,United States Dollar,United States,164000,United States,Medium,2022
Data Engineer,Full-Time,Entry,Junior,33000,British Pound Sterling,United Kingdom,45390,United Kingdom,Large,2021
Data Analyst,Full-Time,Mid,Intermediate,97500,United States Dollar,United States,97500,United States,Large,2022
Applied Scientist,Full-Time,Senior,Expert,212800,United States Dollar,United States,212800,United States,Medium,2022
